06/08/25 05:12:12 0000 s 02532ver01 44.752937 8.812290 ss 01
06/08/25 05:32:24 0001 1                  44.715663 8.771070 ss 01 313931323050303037303631            
06/08/25 05:32:33 0002 1                  44.715658 8.771088 ss 01 31383032334d303037383631            
06/08/25 05:33:49 0003 1                  44.715112 8.771795 ss 01 3be3000001991b710000507a            
06/08/25 05:33:50 0004 1                  44.715113 8.771797 ss 01 3231303132304a3032333436            
06/08/25 05:33:51 0005 1                  44.715115 8.771797 ss 01 3be3000001982bef000006a8            
06/08/25 05:35:24 0006 1                  44.715337 8.774703 ss 01 313931323053303039303839            
06/08/25 05:38:08 0007 1                  44.714872 8.772088 ss 01 3231303132304a3032313233            
06/08/25 05:39:12 0008 1                  44.714567 8.772567 ss 01 313931323053303039373739            
06/08/25 05:40:34 0009 1                  44.713752 8.773470 ss 01 313931323053303039373533            
06/08/25 05:41:53 0010 1                  44.712572 8.774160 ss 01 313931323053303039393638            
06/08/25 05:42:46 0011 1                  44.712473 8.773947 ss 01 3234303132304a3032333137            
06/08/25 05:44:08 0012 1                  44.712085 8.773782 ss 01 313931323053303039393639            
06/08/25 05:45:52 0013 1                  44.712598 8.776428 ss 01 313931323053303039333830            
06/08/25 05:47:05 0014 1                  44.711893 8.777302 ss 01 3231303132304a3031363537            
06/08/25 05:51:46 0015 1                  44.706840 8.783612 ss 01 313931323053303037353037            
06/08/25 05:51:56 0016 1                  44.706838 8.783615 ss 01 313931323053303037343935            
06/08/25 05:52:09 0017 1                  44.706822 8.783620 ss 01 313931323053303037353036            
06/08/25 05:52:59 0018 1                  44.706838 8.783672 ss 01 313931323053303037363936            
06/08/25 05:56:29 0019 1                  44.715110 8.798450 ss 01 313931323053303132353330            
06/08/25 05:58:34 0020 1                  44.716818 8.797732 ss 01 30396135405b9549502fdd0f            
06/08/25 05:59:56 0021 1                  44.716852 8.797730 ss 01 3231313130304a3030383931            
06/08/25 06:06:08 0022 1                  44.715148 8.805238 ss 01 313931323053303132333635            
06/08/25 06:06:13 0023 1                  44.715153 8.805245 ss 01 3231303132304a3034373134            
06/08/25 06:11:27 0024 1                  44.719990 8.795133 ss 01 3234303132304a3030313634            
06/08/25 06:18:28 0000 s 02532ver01 0 0 ss 01
