09/06/25 04:59:06 0000 s 01429ver01 44.753248 8.811883 pp 01
09/06/25 05:07:14 0000 s 01429ver01 44.753257 8.812925 pp 01
09/06/25 05:51:16 0001 1                  44.597227 8.889512 pp 01 30395DFA82C64D40001D0BF3            
09/06/25 05:56:05 0002 1                  44.597938 8.888763 pp 01 999001076231300043BB0000            
09/06/25 06:02:41 0003 1                  44.604027 8.895807 pp 01 999001080556000035D30000            
09/06/25 06:02:42 0004 1                  44.604027 8.895807 pp 01 3039327F00CB61C00031D9A8            
09/06/25 06:11:06 0005 1                  44.612208 8.909903 pp 01 3230313130304A3031323331            
09/06/25 06:43:34 0006 1                  44.591503 8.878393 pp 01 9990012822831000D6130000            
09/06/25 06:43:57 0007 1                  44.591515 8.878402 pp 01 3035EBB320273388000434AB            
09/06/25 07:03:20 0008 1                  44.590890 8.903103 pp 01 9990012822831000D6130000            
09/06/25 07:23:12 0009 1                  44.602030 8.883545 pp 01 313931313030503030303233            
09/06/25 07:24:01 0010 1                  44.602038 8.883555 pp 01 313931313030503030303234            
09/06/25 07:24:49 0011 1                  44.602070 8.883540 pp 01 313931313030503030303235            
09/06/25 07:27:49 0012 1                  44.602043 8.883550 pp 01 3230313130304A3031303438            
09/06/25 07:27:50 0013 1                  44.602043 8.883550 pp 01 3039606283BD7FC1F158D263            
09/06/25 07:28:36 0014 1                  44.602043 8.883598 pp 01 313931313030503030303236            
09/06/25 07:31:48 0015 1                  44.601183 8.883198 pp 01 31383132304A303230383633            
09/06/25 07:33:30 0016 1                  44.601298 8.882625 pp 01 313931313030503030333232            
09/06/25 07:34:30 0017 1                  44.601287 8.882728 pp 01 31383132304A303138383931            
09/06/25 07:36:07 0018 1                  44.600987 8.881828 pp 01 31383132304A303230373035            
09/06/25 07:36:10 0019 1                  44.600983 8.881827 pp 01 31383132304A303230373036            
09/06/25 07:45:28 0020 1                  44.615312 8.844910 pp 01 004400460004000400068593            
09/06/25 07:45:52 0021 1                  44.615323 8.844933 pp 01 9990010874139000EFA40000            
09/06/25 07:45:53 0022 1                  44.615323 8.844933 pp 01 87260B664A7600B64C49F017            
09/06/25 07:47:54 0000 s 01429ver01 44.615307 8.844872 pp 01
09/06/25 08:25:58 0023 1                  44.585982 8.866815 pp 01 3234303234304A3030333935            
09/06/25 08:27:34 0024 1                  44.586170 8.865662 pp 01 30396062C3A873000019560E            
09/06/25 08:36:08 0025 1                  44.616863 8.842653 pp 01 9990010786340000E3C50000            
09/06/25 08:36:08 0026 1                  44.616863 8.842653 pp 01 9990011592957000F0BF0000            
09/06/25 08:36:32 0027 1                  44.616908 8.842642 pp 01 3234303234304A3030373432            
09/06/25 08:36:46 0028 1                  44.616902 8.842643 pp 01 0000000000000E0000033C3F            
09/06/25 08:43:47 0029 1                  44.622877 8.844890 pp 01 E28011A0A5060006192642FC            
09/06/25 08:44:24 0030 1                  44.623113 8.845192 pp 01 313931313030503030303738            
09/06/25 08:47:51 0031 1                  44.625540 8.844872 pp 01 31383132304A303230343134            
09/06/25 08:48:29 0032 1                  44.625537 8.844882 pp 01 3232313130304A3030333330            
