17/02/25 04:54:27 0000 s 02537ver01 44.752982 8.812032 pp 01
17/02/25 05:34:53 0000 s 02537ver01 44.753223 8.812932 pp 01
17/02/25 05:54:32 0001 1                  44.696580 8.841997 pp 01 3231313130304A3030313833            
17/02/25 05:56:09 0002 1                  44.695797 8.840693 pp 01 313931323050303132393031            
17/02/25 05:56:42 0003 1                  44.695802 8.840682 pp 01 313931323050303132363232            
17/02/25 05:58:06 0004 1                  44.695517 8.840297 pp 01 313931323050303132363131            
17/02/25 06:00:14 0005 1                  44.694447 8.839913 pp 01 3234303132304A3030333534            
17/02/25 06:00:24 0006 1                  44.694437 8.839928 pp 01 313931323050303034333539            
17/02/25 06:01:04 0007 1                  44.694423 8.839965 pp 01 3233313130304A3030323432            
17/02/25 06:02:47 0008 1                  44.694582 8.839278 pp 01 313931323050303036353233            
17/02/25 06:03:39 0009 1                  44.694608 8.839240 pp 01 3231303234304A3032303430            
17/02/25 06:05:19 0010 1                  44.693762 8.838265 pp 01 313931323050303132393032            
17/02/25 06:08:00 0011 1                  44.694215 8.838370 pp 01 3231313130304A3030373339            
17/02/25 06:08:03 0012 1                  44.694217 8.838365 pp 01 303ACB0343B3B25C9583E005            
17/02/25 06:11:19 0013 1                  44.694788 8.838353 pp 01 3231313130304A3030373430            
17/02/25 06:13:43 0014 1                  44.695247 8.838353 pp 01 3231313130304A3030363630            
17/02/25 06:16:31 0015 1                  44.693193 8.837840 pp 01 313931323050303131393534            
17/02/25 06:16:35 0016 1                  44.693193 8.837833 pp 01 313931323050303131393535            
17/02/25 06:18:09 0017 1                  44.693073 8.838425 pp 01 313931323050303036383738            
17/02/25 06:19:37 0018 1                  44.691755 8.840627 pp 01 313931323050303131303137            
17/02/25 06:20:46 0019 1                  44.691602 8.840817 pp 01 313931323050303131393536            
17/02/25 06:21:44 0020 1                  44.691608 8.840812 pp 01 313931323050303131393532            
17/02/25 06:22:18 0021 1                  44.691608 8.840830 pp 01 313931323050303131303136            
17/02/25 06:22:19 0022 1                  44.691608 8.840830 pp 01 313931323050303131313430            
17/02/25 06:22:57 0023 1                  44.691592 8.840825 pp 01 3035EB7D801AD7021895B904            
17/02/25 06:24:42 0024 1                  44.691295 8.841930 pp 01 313931323050303131303135            
17/02/25 06:27:00 0025 1                  44.685553 8.846367 pp 01 313931323050303132383438            
17/02/25 06:28:09 0026 1                  44.685025 8.846618 pp 01 313931323050303036393430            
17/02/25 06:29:52 0027 1                  44.681328 8.848917 pp 01 313931323050303036303833            
17/02/25 06:32:11 0028 1                  44.678258 8.855820 pp 01 3231303234304A3030303032            
17/02/25 06:39:26 0029 1                  44.692847 8.835747 pp 01 313931323050303131313338            
17/02/25 06:39:55 0030 1                  44.692843 8.835750 pp 01 313931323050303130383838            
17/02/25 06:40:40 0031 1                  44.692845 8.835742 pp 01 3234313130304A3030333431            
17/02/25 06:41:14 0032 1                  44.692863 8.835740 pp 01 313931323050303130323838            
17/02/25 06:44:17 0033 1                  44.692648 8.833620 pp 01 313931323050303131343138            
17/02/25 06:45:15 0034 1                  44.692590 8.833407 pp 01 181232416400082550160622            
17/02/25 06:46:19 0035 1                  44.692880 8.833332 pp 01 3036144B4C3A3F5F3305D269            
17/02/25 06:47:39 0036 1                  44.692913 8.833497 pp 01 3231303234304A3030303434            
17/02/25 06:49:49 0037 1                  44.692427 8.832428 pp 01 3231313130304A3030313630            
17/02/25 06:50:23 0038 1                  44.692407 8.832453 pp 01 3231313130304A3030313538            
17/02/25 06:50:25 0039 1                  44.692407 8.832453 pp 01 3231313130304A3030313538            
17/02/25 06:54:21 0040 1                  44.690073 8.824033 pp 01 3231313130304A3031323335            
17/02/25 06:55:00 0041 1                  44.690073 8.824037 pp 01 3231313130304A3030313734            
17/02/25 06:55:49 0042 1                  44.690078 8.824043 pp 01 3231313130304A3031333536            
17/02/25 06:56:28 0043 1                  44.690097 8.824048 pp 01 3231313130304A3031333136            
17/02/25 06:57:59 0044 1                  44.690072 8.823860 pp 01 3231313130304A3030323330            
17/02/25 06:59:21 0045 1                  44.690243 8.823713 pp 01 3231313130304A3030313732            
17/02/25 07:01:28 0046 1                  44.690552 8.823952 pp 01 313931323050303033343536            
17/02/25 07:01:28 0047 1                  44.690552 8.823952 pp 01 3231303234304A3030303433            
17/02/25 07:03:45 0048 1                  44.690620 8.824905 pp 01 313931323050303031313437            
17/02/25 07:04:58 0049 1                  44.690617 8.824952 pp 01 313932343050303030353833            
17/02/25 07:10:36 0050 1                  44.688145 8.809368 pp 01 3231313130304A3031323934            
