21/07/25 05:05:19 0000 s 01428ver01 44.753330 8.812385 cc 01
21/07/25 05:13:41 0000 s 01428ver01 44.753370 8.812397 cc 01
21/07/25 05:14:00 0001 1                  44.753400 8.812188 cc 01 3234303132304A3033303033            
21/07/25 05:14:00 0002 1                  44.753400 8.812188 cc 01 3234303132304A3032353531            
21/07/25 05:14:00 0003 1                  44.753400 8.812188 cc 01 3233303132304A3031343035            
21/07/25 05:14:02 0004 1                  44.753407 8.812140 cc 01 3234303132304A3030343538            
21/07/25 05:14:02 0005 1                  44.753407 8.812140 cc 01 3231303132304A3032343034            
21/07/25 05:18:59 0000 s 01428ver01 44.752995 8.811860 cc 01
21/07/25 05:28:48 0006 1                  44.759277 8.792665 cc 01 31520605450966206695E280            
21/07/25 05:31:55 0007 1                  44.762983 8.785047 cc 01 3231313130304A3030303139            
21/07/25 05:32:39 0008 1                  44.762958 8.785082 cc 01 3231303234304A3034393035            
21/07/25 05:33:19 0009 1                  44.762965 8.785057 cc 01 083034F065F2B5800BDACDA1            
21/07/25 05:33:28 0010 1                  44.762973 8.785053 cc 01 3231313130304A3032313038            
21/07/25 05:35:10 0011 1                  44.763632 8.784117 cc 01 31383033304D303031383033            
21/07/25 05:35:23 0012 1                  44.763648 8.784147 cc 01 31383033304D303031373039            
21/07/25 05:35:39 0013 1                  44.763657 8.784173 cc 01 313931323043303131313132            
21/07/25 05:37:20 0014 1                  44.763935 8.783997 cc 01 313931323043303037313839            
21/07/25 05:37:50 0015 1                  44.763962 8.784007 cc 01 3234303234304A3030343439            
21/07/25 05:37:58 0016 1                  44.763967 8.784023 cc 01 3234303234304A3030343438            
21/07/25 05:39:01 0017 1                  44.763968 8.784022 cc 01 3234303234304A3030343437            
21/07/25 05:40:38 0018 1                  44.764148 8.783732 cc 01 313931323043303035383437            
21/07/25 05:40:40 0019 1                  44.764148 8.783732 cc 01 313931323043303133363834            
21/07/25 05:42:20 0020 1                  44.764595 8.783130 cc 01 313931323043303131393432            
21/07/25 05:42:51 0021 1                  44.764562 8.783098 cc 01 303614440806C6DEBBD04889            
21/07/25 05:42:54 0022 1                  44.764562 8.783098 cc 01 3035EBA56858B2C04190AB0F            
21/07/25 05:44:28 0023 1                  44.764907 8.782733 cc 01 313931323043303033333732            
21/07/25 05:44:41 0024 1                  44.764910 8.782738 cc 01 3230313130304A3030393037            
21/07/25 05:44:52 0025 1                  44.764912 8.782745 cc 01 30340BF4741041947D2C9806            
21/07/25 05:45:45 0026 1                  44.764908 8.782712 cc 01 3230313130304A3030393634            
21/07/25 05:46:23 0027 1                  44.764915 8.782708 cc 01 3230313130304A3030393635            
21/07/25 05:48:53 0028 1                  44.766213 8.781533 cc 01 3230303033304D3032323739            
21/07/25 05:49:07 0029 1                  44.766185 8.781503 cc 01 3138325636474D3835303135            
21/07/25 05:49:07 0030 1                  44.766185 8.781503 cc 01 313859573555354E30303030            
21/07/25 05:49:07 0031 1                  44.766185 8.781503 cc 01 3138325448574E3535303135            
21/07/25 05:49:10 0032 1                  44.766168 8.781492 cc 01 313931323043303132373732            
21/07/25 05:49:12 0033 1                  44.766160 8.781487 cc 01 303ACB03437762D9D8B63562            
21/07/25 05:49:12 0034 1                  44.766160 8.781487 cc 01 303ACA4982A1BB5C57E8929F            
21/07/25 05:50:16 0035 1                  44.766555 8.781135 cc 01 31383033304D303035343737            
21/07/25 05:50:21 0036 1                  44.766568 8.781122 cc 01 3230303033304D3032313830            
21/07/25 05:50:47 0037 1                  44.766562 8.781098 cc 01 30340BDF1413837B54577006            
21/07/25 05:50:48 0038 1                  44.766562 8.781098 cc 01 3230303033304D3032323730            
21/07/25 05:50:50 0039 1                  44.766560 8.781098 cc 01 3230303033304D3031333036            
21/07/25 05:51:14 0040 1                  44.766570 8.781082 cc 01 3233303033304D3030303736            
21/07/25 05:53:09 0041 1                  44.766810 8.780942 cc 01 313932343043303030353433            
21/07/25 05:56:56 0042 1                  44.766867 8.780958 cc 01 313931323043303132333439            
21/07/25 05:58:12 0043 1                  44.766817 8.781005 cc 01 31383132304A303138303637            
21/07/25 06:00:18 0044 1                  44.767247 8.780530 cc 01 313931323043303132383631            
21/07/25 06:00:25 0045 1                  44.767250 8.780525 cc 01 3231303234304A3034383334            
21/07/25 06:00:27 0046 1                  44.767248 8.780523 cc 01 30340BD99C1376CA449E2854            
21/07/25 06:02:35 0047 1                  44.768293 8.779332 cc 01 313931323043303035363137            
21/07/25 06:03:52 0048 1                  44.768540 8.778345 cc 01 313931323043303036373433            
21/07/25 06:06:12 0049 1                  44.770175 8.775148 cc 01 3034F5E0B00BC702EE00049E            
21/07/25 06:06:14 0050 1                  44.770175 8.775148 cc 01 3230313130304A3030393435            
21/07/25 06:06:14 0051 1                  44.770175 8.775148 cc 01 3035EB76A03D602B1C61CC57            
21/07/25 06:09:10 0052 1                  44.771530 8.770937 cc 01 313931323043303030303736            
21/07/25 06:10:04 0053 1                  44.771493 8.771382 cc 01 313931323043303030303737            
21/07/25 06:14:57 0054 1                  44.766578 8.774245 cc 01 3230313130304A3030383433            
21/07/25 06:15:01 0055 1                  44.766580 8.774243 cc 01 3034F80CB0584F8AB41E4F82            
21/07/25 06:15:43 0056 1                  44.766567 8.774230 cc 01 3230313130304A3030383430            
21/07/25 06:15:54 0057 1                  44.766565 8.774218 cc 01 3034F849044DC50AB41E065D            
21/07/25 06:15:55 0058 1                  44.766565 8.774218 cc 01 3035EB57C4250F4000000045            
21/07/25 06:15:55 0059 1                  44.766565 8.774218 cc 01 303AC8E9C09005DAC688D5C0            
21/07/25 06:15:55 0060 1                  44.766565 8.774218 cc 01 303AC8E9C07559DAC6892A93            
21/07/25 06:15:56 0061 1                  44.766565 8.774218 cc 01 3035EB57C422F500000000F2            
21/07/25 06:15:58 0062 1                  44.766565 8.774220 cc 01 3034F722D4539D4265573AA0            
21/07/25 06:16:54 0063 1                  44.766568 8.774240 cc 01 303AC8E9C08908E0B4E5F577            
21/07/25 06:16:56 0064 1                  44.766568 8.774238 cc 01 303AC8E9C0634C1AC68971B2            
21/07/25 06:17:02 0065 1                  44.766570 8.774240 cc 01 303AC8E9C063249C98978CCD            
21/07/25 06:17:03 0066 1                  44.766570 8.774242 cc 01 303AC8E9C0299DDAC68914C5            
21/07/25 06:17:03 0067 1                  44.766570 8.774242 cc 01 303AC8E9C0561EDAC6899457            
21/07/25 06:17:04 0068 1                  44.766570 8.774242 cc 01 3230313130304A3030383538            
21/07/25 06:17:05 0069 1                  44.766572 8.774243 cc 01 303AC8E9C095195C9DD5C1BA            
21/07/25 06:17:05 0070 1                  44.766572 8.774243 cc 01 303AC8E9C0649F19D8B64818            
21/07/25 06:17:07 0071 1                  44.766572 8.774245 cc 01 303549A5082BA8CCCE417A93            
21/07/25 06:17:08 0072 1                  44.766572 8.774245 cc 01 303AC8E9C0BCC01CA0BB3761            
21/07/25 06:17:09 0073 1                  44.766572 8.774247 cc 01 3035EBA6001E9D8000002771            
21/07/25 06:17:47 0074 1                  44.766555 8.774227 cc 01 3230313130304A3030383537            
21/07/25 06:17:47 0075 1                  44.766555 8.774227 cc 01 303AC8E9C07D0CD9D8B6364B            
21/07/25 06:17:47 0076 1                  44.766555 8.774227 cc 01 303AC8E9C090059AC688CA21            
21/07/25 06:17:48 0077 1                  44.766555 8.774227 cc 01 303AC8E9C092EAA0B3B30143            
21/07/25 06:17:48 0078 1                  44.766555 8.774227 cc 01 30340C0454351A974876F489            
21/07/25 06:17:48 0079 1                  44.766555 8.774227 cc 01 303AC8E9C09CDB99D8B69956            
21/07/25 06:17:49 0080 1                  44.766557 8.774232 cc 01 303AC8E9C07CE459D8B63847            
21/07/25 06:17:49 0081 1                  44.766557 8.774232 cc 01 303AC8E9C09CBC99D8B68F8A            
21/07/25 06:17:50 0082 1                  44.766557 8.774232 cc 01 303AC8E9C0950F5AC688CC61            
21/07/25 06:17:50 0083 1                  44.766557 8.774232 cc 01 30340C04543BF9D74876F04A            
21/07/25 06:17:50 0084 1                  44.766557 8.774232 cc 01 303AC8E9C0C85F9CA1656B4B            
21/07/25 06:17:51 0085 1                  44.766555 8.774232 cc 01 30340C12504D80174876F540            
21/07/25 06:20:11 0086 1                  44.765268 8.771460 cc 01 313931323043303031323031            
21/07/25 06:21:33 0087 1                  44.765050 8.771247 cc 01 30340C0F8423DDEC20B39C05            
21/07/25 06:21:34 0088 1                  44.765050 8.771247 cc 01 3230313130304A3030393933            
21/07/25 06:22:57 0089 1                  44.764827 8.770942 cc 01 3039612D420E5549502F971E            
21/07/25 06:23:37 0090 1                  44.764705 8.770900 cc 01 08502E8987AA3F800090441F            
21/07/25 06:23:49 0091 1                  44.764695 8.770890 cc 01 3230313130304A3030383839            
21/07/25 06:23:49 0092 1                  44.764695 8.770890 cc 01 30340C05C41E6E5947194006            
21/07/25 06:24:17 0093 1                  44.764687 8.770842 cc 01 3230313130304A3030383930            
21/07/25 06:24:49 0094 1                  44.764685 8.770853 cc 01 30396135414A73C9502F9257            
21/07/25 06:24:56 0095 1                  44.764690 8.770867 cc 01 3230313130304A3030393736            
21/07/25 06:24:56 0096 1                  44.764690 8.770867 cc 01 30340BD1D8224EC55A1DDC04            
21/07/25 06:24:57 0097 1                  44.764690 8.770867 cc 01 30340C139010FB64D9B09004            
21/07/25 06:24:59 0098 1                  44.764690 8.770868 cc 01 E280117000000219A66031C4            
21/07/25 06:27:45 0099 1                  44.764768 8.770930 cc 01 3034F848E0314A8AB41DBB31            
21/07/25 06:27:57 0100 1                  44.764762 8.770932 cc 01 30343639601CC2E6847ED805            
21/07/25 06:27:57 0101 1                  44.764762 8.770932 cc 01 3230313130304A3030393735            
21/07/25 06:27:58 0102 1                  44.764762 8.770932 cc 01 3034F837002C098AB41DFAC7            
21/07/25 06:27:58 0103 1                  44.764762 8.770932 cc 01 30340C1FA435134000007DBD            
21/07/25 06:27:58 0104 1                  44.764762 8.770932 cc 01 3036144B4C49361F3305BD1E            
21/07/25 06:28:01 0105 1                  44.764758 8.770935 cc 01 3034F837002F730AB41DF52B            
21/07/25 06:28:56 0106 1                  44.764727 8.770923 cc 01 3036144B484C6C9EBBD02911            
21/07/25 06:28:57 0107 1                  44.764727 8.770923 cc 01 3034F83710056EE00267D42A            
21/07/25 06:29:09 0108 1                  44.764723 8.770922 cc 01 3230313130304A3030393737            
21/07/25 06:29:10 0109 1                  44.764722 8.770920 cc 01 303AC8E9C0BC87DAC689ABE8            
21/07/25 06:29:11 0110 1                  44.764722 8.770920 cc 01 303AC8E9C0A22D5CA142D7C1            
21/07/25 06:31:41 0111 1                  44.764707 8.771080 cc 01 313931323043303132313234            
21/07/25 06:31:41 0112 1                  44.764707 8.771080 cc 01 30340BF8D04CC687298AD004            
21/07/25 06:32:18 0113 1                  44.764693 8.771063 cc 01 313931323043303132313233            
21/07/25 06:33:15 0114 1                  44.764445 8.770980 cc 01 303549A91456DECCCE41848B            
21/07/25 06:33:49 0115 1                  44.764402 8.770925 cc 01 313931323043303132313231            
21/07/25 06:33:57 0116 1                  44.764398 8.770922 cc 01 313931323043303132313232            
21/07/25 06:33:59 0117 1                  44.764397 8.770922 cc 01 3039612D4228A449502F9A81            
21/07/25 06:33:59 0118 1                  44.764397 8.770922 cc 01 303549A914571D4CCE417974            
21/07/25 06:34:00 0119 1                  44.764397 8.770922 cc 01 303549A91428040CCE416650            
21/07/25 06:34:00 0120 1                  44.764397 8.770922 cc 01 303549A91451E8CCCE4182F9            
21/07/25 06:35:21 0121 1                  44.764173 8.770842 cc 01 3233303132304A3031393334            
21/07/25 06:36:06 0122 1                  44.764183 8.770752 cc 01 313931323043303031323032            
21/07/25 06:36:08 0123 1                  44.764185 8.770747 cc 01 3035EBE7D0269AC000000184            
21/07/25 06:38:05 0124 1                  44.764992 8.770367 cc 01 3230313130304A3031303234            
21/07/25 06:38:54 0125 1                  44.765007 8.770383 cc 01 3230313130304A3031303236            
21/07/25 06:38:54 0126 1                  44.765007 8.770383 cc 01 3034F837384E67CAB41DCD94            
21/07/25 06:38:56 0127 1                  44.765007 8.770383 cc 01 30340BF8E45CEDE02DB50C04            
21/07/25 06:39:38 0128 1                  44.765012 8.770398 cc 01 3230313130304A3031343235            
21/07/25 06:41:22 0129 1                  44.765482 8.770463 cc 01 3230313130304A3030383038            
21/07/25 06:42:33 0130 1                  44.765493 8.770457 cc 01 3230313130304A3030383039            
21/07/25 06:43:15 0131 1                  44.765475 8.770418 cc 01 303ACB0343A8AC59D8B63F74            
21/07/25 06:43:18 0132 1                  44.765477 8.770417 cc 01 3230313130304A3030383231            
21/07/25 06:43:29 0133 1                  44.765477 8.770410 cc 01 303AC8E9C0631E60B2B049DB            
21/07/25 06:43:29 0134 1                  44.765477 8.770410 cc 01 303AC8E9C0769059D8B64EF8            
21/07/25 06:43:53 0135 1                  44.765480 8.770407 cc 01 303AC8E9C012BE1AC689235D            
21/07/25 06:44:16 0136 1                  44.765485 8.770443 cc 01 3230313130304A3030383037            
21/07/25 06:44:56 0137 1                  44.765488 8.770433 cc 01 3231313130304A3032323031            
