13/01/25 04:57:33 0000 s 02537ver01 44.753407 8.811982 pp 01
13/01/25 05:30:19 0001 1                  44.695812 8.840703 pp 01 313931323050303132363232            
13/01/25 05:31:26 0002 1                  44.695470 8.840342 pp 01 313931323050303132363131            
13/01/25 05:32:32 0003 1                  44.695293 8.840150 pp 01 313931323050303132363233            
13/01/25 05:32:44 0004 1                  44.695295 8.840155 pp 01 3231303234304A3030303038            
13/01/25 05:34:18 0005 1                  44.694452 8.839982 pp 01 313931323050303034333539            
13/01/25 05:34:31 0006 1                  44.694435 8.840008 pp 01 3234303132304A3030333534            
13/01/25 05:35:06 0007 1                  44.694393 8.840040 pp 01 3233313130304A3030323432            
13/01/25 05:36:52 0000 s 02537ver01 44.694362 8.840237 pp 01
13/01/25 05:37:08 0008 1                  44.694377 8.840193 pp 01 3233313130304A3030323432            
13/01/25 05:40:06 0009 1                  44.694572 8.839340 pp 01 313931323050303036353233            
13/01/25 05:41:15 0010 1                  44.693910 8.838570 pp 01 313931323050303132313731            
13/01/25 05:42:51 0011 1                  44.694207 8.838335 pp 01 3231313130304A3030373339            
13/01/25 05:44:40 0012 1                  44.694730 8.838385 pp 01 3231313130304A3030373430            
13/01/25 05:46:23 0013 1                  44.695173 8.838378 pp 01 3231313130304A3030363630            
13/01/25 05:48:50 0014 1                  44.692813 8.835763 pp 01 3234303132304A3031303631            
13/01/25 05:49:10 0015 1                  44.692812 8.835763 pp 01 313931323050303130323838            
13/01/25 05:50:50 0016 1                  44.693153 8.837848 pp 01 313931323050303131393534            
13/01/25 05:51:05 0017 1                  44.693142 8.837850 pp 01 313931323050303131393535            
13/01/25 05:53:13 0018 1                  44.691565 8.840803 pp 01 313931323050303131393536            
13/01/25 05:53:38 0019 1                  44.691557 8.840773 pp 01 313931323050303131303136            
13/01/25 05:53:41 0020 1                  44.691553 8.840772 pp 01 313B31323050303131303136            
13/01/25 05:53:46 0021 1                  44.691552 8.840773 pp 01 313931323050303131393532            
13/01/25 05:55:27 0022 1                  44.691252 8.841833 pp 01 313931323050303131303135            
13/01/25 05:57:36 0023 1                  44.684970 8.846545 pp 01 313931323050303036393430            
13/01/25 05:58:55 0024 1                  44.682658 8.848240 pp 01 313931323050303130323331            
13/01/25 06:00:04 0025 1                  44.681320 8.848952 pp 01 313931323050303036303833            
13/01/25 06:00:10 0026 1                  44.681323 8.848950 pp 01 313931323050303036303833            
13/01/25 06:01:41 0027 1                  44.679295 8.853475 pp 01 313931323050303132383439            
13/01/25 06:09:06 0028 1                  44.692728 8.834497 pp 01 313931323050303037303838            
13/01/25 06:09:12 0029 1                  44.692738 8.834493 pp 01 313931323050303037333539            
13/01/25 06:10:16 0030 1                  44.692658 8.833742 pp 01 313931323050303130333635            
